reg,fleet_number,new_account_number,column_name,ip_address
LJ81GCGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.230
LJ81GFGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.138
LK09CNGP,null,AVVA-0001,sky_scout_12v_ip,61.13.2.91
LK09CPGP,null,AVVA-0001,null,null
LK09CSGP,null,AVVA-0001,sky_scout_12v_ip,61.173.2.37
LK09CWGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.123
LK09CYGP,null,AVVA-0001,sky_scout_12v_ip,61.173.2.157
"LK09DCGP ",null,AVVA-0001,sky_scout_12v_ip,61.173.2.158
LK15GVGP,null,AVVA-0001,sky_scout_12v_ip,61.37.1.240
LK15GWGP,null,AVVA-0001,sky_scout_12v_ip,60.3.1.10
LK15GXGP,null,AVVA-0001,sky_scout_12v_ip,61.41.1.217
LK15GZGP,null,AVVA-0001,sky_scout_12v_ip,53.12.2.108
LK35LKGP,null,AVVA-0001,sky_scout_12v_ip,60.2.1.214
LK35LMGP,null,AVVA-0001,sky_scout_12v_ip,53.11.2.6
LL41SBGP,null,AVVA-0001,sky_scout_12v_ip,61.13.2.66
LL41SDGP,null,AVVA-0001,sky_scout_12v_ip,61.13.2.83
LL41SGGP,null,AVVA-0001,sky_scout_12v_ip,61.13.2.62
LL41SHGP,null,AVVA-0001,sky_scout_12v_ip,61.173.2.155
LL41SLGP,null,AVVA-0001,sky_scout_12v_ip,61.13.2.98
LL41SMGP,null,AVVA-0001,sky_scout_12v_ip,61.173.2.166
LL41SPGP,null,AVVA-0001,sky_scout_12v_ip,60.45.2.102
LL41SSGP,null,AVVA-0001,null,null
LL41SVGP,null,AVVA-0001,sky_scout_12v_ip,61.175.2.143
LL41SXGP,null,AVVA-0001,sky_scout_12v_ip,61.172.2.187
LL41SZGP,null,AVVA-0001,sky_scout_12v_ip,61.173.2.31
LL41TBGP,null,AVVA-0001,sky_scout_12v_ip,61.173.2.149
LL41TDGP,null,AVVA-0001,sky_scout_12v_ip,61.172.2.239
LL41TFGP,null,AVVA-0001,sky_scout_12v_ip,61.13.2.49
LL41TGGP,null,AVVA-0001,sky_scout_12v_ip,61.173.2.168
LL44YMGP,null,AVVA-0001,sky_scout_12v_ip,60.43.2.6
LL58BKGP,null,AVVA-0001,sky_scout_12v_ip,61.38.1.202
LL58BMGP,null,AVVA-0001,sky_scout_12v_ip,61.55.1.122
LL58BNGP,null,AVVA-0001,sky_scout_12v_ip,61.38.1.127
LL58BPGP,null,AVVA-0001,sky_scout_12v_ip,50.94.3.17
LL58BRGP,null,AVVA-0001,sky_scout_12v_ip,61.39.1.180
LL58BSGP,null,AVVA-0001,sky_scout_12v_ip,53.12.2.186
LL58BTGP,null,AVVA-0001,sky_scout_12v_ip,61.38.1.108
LL58BWGP,null,AVVA-0001,sky_scout_12v_ip,61.38.1.247
LL58BXGP,null,AVVA-0001,sky_scout_12v_ip,61.40.1.39
LL58BYGP,null,AVVA-0001,sky_scout_12v_ip,61.40.1.74
LL58BZGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.144
LL58CBGP,null,AVVA-0001,sky_scout_12v_ip,62.138.2.82
LL58CDGP,null,AVVA-0001,sky_scout_12v_ip,61.55.1.135
LL66PDGP,null,AVVA-0001,sky_scout_12v_ip,54.206.1.209
LL66PHGP,null,AVVA-0001,sky_scout_12v_ip,61.38.1.33
LL66PKGP,null,AVVA-0001,sky_scout_12v_ip,61.39.1.77
LL66PLGP,null,AVVA-0001,sky_scout_12v_ip,61.38.1.81
LL66PMGP,null,AVVA-0001,sky_scout_12v_ip,61.39.1.130
LL78STGP,null,AVVA-0001,sky_scout_12v_ip,61.41.1.206
LL78SVGP,null,AVVA-0001,sky_scout_12v_ip,61.38.1.54
LL78SXGP,null,AVVA-0001,sky_scout_12v_ip,61.38.1.112
LL78SYGP,null,AVVA-0001,sky_scout_12v_ip,61.39.1.217
LL78SZGP,null,AVVA-0001,sky_scout_12v_ip,61.39.1.16
LL86KHGP,null,AVVA-0001,sky_scout_12v_ip,61.38.1.113
LL86KJGP,null,AVVA-0001,sky_scout_12v_ip,58.21.1.82
LL86KLGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.41
LL86KNGP,null,AVVA-0001,null,null
LL86KPGP,null,AVVA-0001,sky_scout_12v_ip,63.142.1.211
LL86KRGP,null,AVVA-0001,sky_scout_12v_ip,59.132.1.42
LL86KTGP,null,AVVA-0001,sky_scout_12v_ip,53.73.1.76
LL86LMGP,null,AVVA-0001,sky_scout_12v_ip,50.138.2.65
LL86LNGP,null,AVVA-0001,sky_scout_12v_ip,60.45.2.11
LL86LTGP,null,AVVA-0001,sky_scout_12v_ip,50.8.2.21
LL86LVGP,null,AVVA-0001,sky_scout_12v_ip,62.137.2.247
LL86MVGP,null,AVVA-0001,sky_scout_12v_ip,61.39.1.231
LL86MYGP,null,AVVA-0001,sky_scout_12v_ip,61.40.1.56
LL86RZGP,null,AVVA-0001,sky_scout_12v_ip,57.164.1.170
LM21KTGP,null,AVVA-0001,sky_scout_12v_ip,61.39.1.88
LM21KVGP,null,AVVA-0001,sky_scout_12v_ip,61.55.1.115
LM21KYGP,null,AVVA-0001,sky_scout_12v_ip,60.148.1.97
LM21LDGP,null,AVVA-0001,sky_scout_12v_ip,52.81.1.5
"LM21LJGP ",null,AVVA-0001,sky_scout_12v_ip,61.39.1.14
"LM21LKGP ",null,AVVA-0001,sky_scout_12v_ip,61.13.2.61
LM21LLGP,null,AVVA-0001,sky_scout_12v_ip,54.91.1.99
"LM21LMGP ",null,AVVA-0001,sky_scout_12v_ip,61.13.2.19
LM21LNGP,null,AVVA-0001,sky_scout_12v_ip,54.46.1.173
LM44FVGP,null,AVVA-0001,sky_scout_12v_ip,61.173.2.16
LN14NGGP,null,AVVA-0001,sky_scout_12v_ip,53.11.2.224
LN14NKGP,null,AVVA-0001,sky_scout_12v_ip,53.12.2.21
LN14NMGP,null,AVVA-0001,sky_scout_12v_ip,49.237.2.239
LN14NNGP,null,AVVA-0001,sky_scout_12v_ip,60.2.1.8
LN20ZWGP,null,AVVA-0001,sky_scout_12v_ip,53.9.2.207
LN20ZXGP,null,AVVA-0001,sky_scout_12v_ip,53.9.2.144
LN21BBGP,null,AVVA-0001,sky_scout_12v_ip,59.97.1.100
LN21BDGP,null,AVVA-0001,sky_scout_12v_ip,58.166.2.107
LN21BFGP,null,AVVA-0001,sky_scout_12v_ip,61.39.1.245
LN35CXGP,null,AVVA-0001,sky_scout_12v_ip,53.12.2.136
LN47PTGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.187
LN47PVGP,null,AVVA-0001,sky_scout_12v_ip,53.9.2.241
LN47RJGP,null,AVVA-0001,sky_scout_12v_ip,60.39.2.30
LN47RKGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.205
LN47RMGP,null,AVVA-0001,sky_scout_12v_ip,53.26.2.140
LN47RRGP,null,AVVA-0001,sky_scout_12v_ip,63.129.1.22
LN47RWGP,null,AVVA-0001,sky_scout_12v_ip,53.12.2.178
LN47RZGP,null,AVVA-0001,null,null
LN47SFGP,null,AVVA-0001,sky_scout_12v_ip,60.45.2.24
LN47SMGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.198
LP36PJGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.107
LP36PLGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.29
LP36PNGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.1
LP36PPGP,null,AVVA-0001,sky_scout_12v_ip,50.93.3.176
LP36PSGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.231
LP36PTGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.240
LP36PVGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.8
LP36PXGP,null,AVVA-0001,sky_scout_12v_ip,53.11.2.234
LP36RBGP,null,AVVA-0001,sky_scout_12v_ip,52.126.1.138
LP36RJGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.67
LP66XCGP,null,AVVA-0001,sky_scout_12v_ip,58.166.2.106
LP67CLGP,null,AVVA-0001,sky_scout_12v_ip,60.1.1.215
LP67CPGP,null,AVVA-0001,sky_scout_12v_ip,53.11.2.3
LP76FJGP,null,AVVA-0001,sky_scout_12v_ip,62.137.2.229
LP76FLGP,null,AVVA-0001,sky_scout_12v_ip,59.95.1.221
LP76FPGP,null,AVVA-0001,sky_scout_12v_ip,62.137.2.192
LP76FVGP,null,AVVA-0001,sky_scout_12v_ip,62.137.2.224
LP76FWGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.35
LP76FYGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.136
LP76GBGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.229
LP76GDGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.116
LP76GFGP,null,AVVA-0001,sky_scout_12v_ip,50.94.3.33
LP76GJGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.137
LR38TGGP,null,AVVA-0001,null,null
LR38TMGP,null,AVVA-0001,null,null
LR72ZPGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.218
LR72ZSGP,null,AVVA-0001,sky_scout_12v_ip,58.97.1.126
LR72ZTGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.73
LR72ZVGP,null,AVVA-0001,sky_scout_12v_ip,58.202.1.197
LR73BVGP,null,AVVA-0001,sky_scout_12v_ip,57.164.1.47
"LR73GBGP ",null,AVVA-0001,null,null
"LR73GJGP ",null,AVVA-0001,sky_scout_12v_ip,53.10.2.177
LR76RDGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.110
LR76RGGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.219
LR76RKGP,null,AVVA-0001,sky_scout_12v_ip,53.73.1.42
"LR76RMGP ",null,AVVA-0001,sky_scout_12v_ip,62.119.2.30
LR76RRGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.202
LR88LZGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.215
LR88MDGP,null,AVVA-0001,null,null
LR88MHGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.28
LR88MKGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.64
LR88MMGP,null,AVVA-0001,sky_scout_12v_ip,53.75.1.224
LR88MPGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.221
LR88MSGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.140
LR99JXGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.77
LR99JZGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.132
LS01NSGP,null,AVVA-0001,null,null
LS04DMGP,null,AVVA-0001,null,null
LS04DNGP,null,AVVA-0001,null,null
LS08MPGP,null,AVVA-0001,null,null
LS08MTGP,null,AVVA-0001,null,null
LS08MZGP,null,AVVA-0001,null,null
LS08NGGP,null,AVVA-0001,null,null
LS20VCGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.36
LS20VGGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.187
LS20VJGP,null,AVVA-0001,sky_scout_12v_ip,53.12.2.78
LS20VMGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.200
LS20VRGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.184
"LS67SJGP ",null,AVVA-0001,sky_scout_12v_ip,49.18.2.142
LS88BNGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.213
LS88BSGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.207
LS88BTGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.78
"LS88BWGP ",null,AVVA-0001,sky_scout_12v_ip,62.119.2.2
LS88BXGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.76
LS97NWGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.5
LS97NXGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.24
LS97NYGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.230
LS97PBGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.182
"LS97PCGP ",null,AVVA-0001,sky_scout_12v_ip,62.120.2.176
LS97PFGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.115
LS97PKGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.104
LS97PMGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.29
LS97PPGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.83
"LS97PSGP ",null,AVVA-0001,sky_scout_12v_ip,51.3.2.99
LT25NNGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.186
LT63CVGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.122
LT63DGGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.133
LT63DMGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.141
LT63DSGP,null,AVVA-0001,sky_scout_12v_ip,53.12.2.183
LT63DZGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.70
LT63FFGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.199
LT63FRGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.210
LT99TZGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.139
LT99VBGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.102
LT99VCGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.121
LT99VFGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.255
LT99VJGP,null,AVVA-0001,sky_scout_12v_ip,58.98.1.12
LT99VNGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.200
LT99VRGP,null,AVVA-0001,sky_scout_12v_ip,59.98.1.248
LT99VTGP,null,AVVA-0001,sky_scout_12v_ip,53.11.2.81
LT99VVGP,null,AVVA-0001,sky_scout_12v_ip,63.67.1.205
LT99VXGP,null,AVVA-0001,sky_scout_12v_ip,53.12.2.68
LV37KYGP,null,AVVA-0001,sky_scout_12v_ip,53.11.2.205
LV37LCGP,null,AVVA-0001,null,null
LV37LFGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.220
LV37LKGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.227
LV37LMGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.207
LV37LVGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.139
LV37LYGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.201
LV37MGGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.185
LV37MSGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.235
LV37MWGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.241
LV83CVGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.174
LV83FYGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.40
LV83HFGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.186
LV83PCGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.165
LV83RXGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.80
LW83TYGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.181
LW83VBGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.33
LW83VDGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.34
LW83VFGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.100
LW83VRGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.216
LW83VSGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.23
LW83VWGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.81
LW83WBGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.237
LW83WLGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.172
LX06FCGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.56
LX06FJGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.204
LX34FGGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.120
LX59KCGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.209
LX59LBGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.42
LX59LDGP,null,AVVA-0001,sky_scout_12v_ip,53.12.2.76
LX59MWGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.105
LX59NMGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.152
LX59NTGP,null,AVVA-0001,sky_scout_12v_ip,61.13.2.22
LX68BJGP,null,AVVA-0001,sky_scout_12v_ip,50.93.3.34
LX68CJGP,null,AVVA-0001,sky_scout_12v_ip,50.94.3.85
LX69RBGP,null,AVVA-0001,sky_scout_12v_ip,50.94.3.172
LX69RGGP,null,AVVA-0001,sky_scout_12v_ip,50.92.3.212
LX69RPGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.156
LX69RVGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.101
LX69RYGP,null,AVVA-0001,sky_scout_12v_ip,50.125.3.197
LX69SJGP,null,AVVA-0001,sky_scout_12v_ip,50.94.3.16
LX69SPGP,null,AVVA-0001,sky_scout_12v_ip,50.93.3.182
LX69STGP,null,AVVA-0001,sky_scout_12v_ip,50.94.3.242
LX69TFGP,null,AVVA-0001,sky_scout_12v_ip,50.94.3.710
LX69THGP,null,AVVA-0001,sky_scout_12v_ip,62.120.2.140
LX69TMGP,null,AVVA-0001,sky_scout_12v_ip,50.94.3.37
LY36NJGP,null,AVVA-0001,sky_scout_12v_ip,53.9.2.76
LY36NRGP,null,AVVA-0001,sky_scout_12v_ip,58.207.1.209
LY36NWGP,null,AVVA-0001,sky_scout_12v_ip,60.16.1.1
LY36NYGP,null,AVVA-0001,sky_scout_12v_ip,53.12.2.15
LY73SMGP,null,AVVA-0001,sky_scout_12v_ip,53.11.2.163
LY73SSGP,null,AVVA-0001,sky_scout_12v_ip,53.11.2.204
LY78KPGP,null,AVVA-0001,sky_scout_12v_ip,62.119.2.226
LY78KRGP,null,AVVA-0001,sky_scout_12v_ip,62.137.2.206
LZ53HLGP,null,AVVA-0001,sky_scout_12v_ip,51.15.2.115
LZ53HSGP,null,AVVA-0001,sky_scout_12v_ip,54.44.1.228
LZ53HYGP,null,AVVA-0001,sky_scout_12v_ip,53.1.2.5
LZ53JMGP,null,AVVA-0001,sky_scout_12v_ip,61.39.1.194
LZ64LYGP,null,AVVA-0001,sky_scout_12v_ip,53.15.1.243
LZ64MCGP,null,AVVA-0001,sky_scout_12v_ip,60.1.1.219
LZ64MKGP,null,AVVA-0001,sky_scout_12v_ip,63.12.1.105
LZ64MLGP,null,AVVA-0001,sky_scout_12v_ip,51.247.2.213
LZ88VGGP,null,AVVA-0001,sky_scout_12v_ip,52.124.1.206
not on site back - 10.9,null,AVVA-0001,null,null
TBA,null,AVVA-0001,null,null
DK72FNGP,null,BACA-0001,skylink_pro_ip,51.209.1.167
HM90VCGP,null,BACA-0001,skylink_pro_ip,51.160.1.90
HM90VLGP,null,BACA-0001,skylink_pro_ip,52.81.1.195
"GENERATOR ",null,BLUE-0001,skylink_pro_ip,50.9.2.31
GENERATOR TANK,null,BLUE-0001,skylink_pro_ip,58.166.2.110
TANK 2,null,BLUE-0001,skylink_pro_serial_number,50.9.2.31
DG37TVGP,null,CONC-0001,null,null
DG76FHGP,null,CONC-0001,null,null
JM87NFGP,null,CONC-0001,skylink_pro_ip,59.98.1.8
KL08XBGP,null,CONC-0001,skylink_pro_ip,63.213.2.183
KL33KRGP,null,CONC-0001,null,null
KXM269MP,null,CONC-0001,skylink_pro_ip,63.213.2.60
LD87GCGP,null,CONC-0001,skylink_pro_ip,62.137.2.145
LR32RGGP,null,CONC-0001,null,null
LR39BCGP,null,CONC-0001,skylink_pro_ip,62.137.2.179
LY85VPGP,null,CONC-0001,null,null
DL61PMGP,null,COUN-0001,skylink_pro_ip,58.204.1.99
HK83JNGP,null,COUN-0001,skylink_pro_ip,60.2.1.92
HK83LBGP,null,COUN-0001,skylink_pro_ip,60.1.1.139
JD07LZGP,null,COUN-0001,skylink_pro_ip,60.3.1.20
JX54BRGP,null,COUN-0001,skylink_pro_ip,63.214.2.70
KB30DLGP,null,COUN-0001,skylink_pro_ip,60.2.1.187
KP22TLGP,null,COUN-0001,skylink_pro_ip,60.41.2.208
LB43JWGP,null,COUN-0001,skylink_pro_ip,60.1.1.179
LL19YVGP,null,COUN-0001,skylink_pro_ip,61.175.2.70
LV89JGGP,null,COUN-0001,skylink_pro_ip,63.214.2.7
BP06NMGP,null,DACO-0001,skylink_pro_ip,52.106.1.161
BP06NYGP,null,DACO-0001,skylink_pro_ip,51.110.1.127
DR22VGGP,null,DACO-0001,skylink_pro_ip,51.160.1.115
DZ33SMGP,null,DACO-0001,skylink_pro_ip,51.161.1.114
FD13XPGP,null,DACO-0001,skylink_pro_ip,52.106.1.146
HX11HLGP,null,DACO-0001,skylink_pro_ip,58.202.1.209
KF49GVGP,null,DACO-0001,skylink_pro_ip,58.207.1.225
KF49HFGP,null,DACO-0001,skylink_pro_ip,61.251.1.128
KP62JBGP,null,DACO-0001,skylink_pro_ip,60.42.2.22
LX90MHGP,null,DACO-0001,skylink_pro_ip,61.40.1.96
LX95NHGP,null,DACO-0001,skylink_pro_ip,61.39.1.191
CX86DVGP,null,DAWN-0001,skylink_pro_ip,53.74.1.204
BK82KSGP,null,DELA-0001,null,null
BTW621GP,null,DELA-0001,null,null
CH022750,null,DELA-0001,null,null
CH028749,null,DELA-0001,null,null
CH100450,null,DELA-0001,null,null
CH100451,null,DELA-0001,null,null
CK65JZGP,null,DELA-0001,null,null
DX54BBGP,null,DELA-0001,null,null
DX83WMGP,null,DELA-0001,null,null
DX83WXGP,null,DELA-0001,null,null
DZ11HFGP,null,DELA-0001,null,null
DZ11HKGP,null,DELA-0001,null,null
EBD227GP,null,DELA-0001,null,null
EBD228GP,null,DELA-0001,null,null
FS08TZGP,null,DELA-0001,null,null
FS08VHGP,null,DELA-0001,null,null
FS08VNGP,null,DELA-0001,null,null
FS08VSGP,null,DELA-0001,null,null
FZ51KJGP,null,DELA-0001,null,null
HV23ZZGP,null,DELA-0001,null,null
HV24BKGP,null,DELA-0001,null,null
JC55VXGP,null,DELA-0001,null,null
JK29SBGP,null,DELA-0001,null,null
JK29SFGP,null,DELA-0001,null,null
JV55VNGP,null,DELA-0001,null,null
JV55WFGP,null,DELA-0001,null,null
JV55WKGP,null,DELA-0001,null,null
JWH769MP,null,DELA-0001,null,null
JWN121MP,null,DELA-0001,null,null
JWN123MP,null,DELA-0001,null,null
JWN124MP,null,DELA-0001,null,null
JWN134MP,null,DELA-0001,null,null
KG29LSGP,null,DELA-0001,skylink_pro_ip,49.228.2.111
KG64KTGP,null,DELA-0001,null,null
KG64KYGP,null,DELA-0001,null,null
KN31ZSGP,null,DELA-0001,skylink_pro_ip,61.39.1.12
KPT487MP,null,DELA-0001,null,null
KPT491MP,null,DELA-0001,null,null
KPT493MP,null,DELA-0001,null,null
KW40NXGP,null,DELA-0001,skylink_pro_ip,49.135.2.84
LR62MFGP,null,DELA-0001,null,null
LR62MHGP,null,DELA-0001,null,null
LR62MMGP,null,DELA-0001,null,null
LR62MRGP,null,DELA-0001,null,null
LT70YKGP,null,DELA-0001,null,null
LT70YRGP,null,DELA-0001,null,null
ZVM574GP,null,DELA-0001,null,null
CH6235585,null,DUPL-0001,null,null
CH900090,null,DUPL-0001,null,null
CVZ202FS,null,DUPL-0001,null,null
DXG738FS,null,DUPL-0001,null,null
FJC864FS,null,DUPL-0001,null,null
FKV099FS,null,DUPL-0001,null,null
FLL649FS,null,DUPL-0001,null,null
FLR509FS,null,DUPL-0001,null,null
FYH295FS,null,DUPL-0001,null,null
FYX796FS,null,DUPL-0001,null,null
FZG313FS,null,DUPL-0001,null,null
HCV776FS,null,DUPL-0001,null,null
HDJ533FS,null,DUPL-0001,null,null
HGR510FS,null,DUPL-0001,null,null
HHZ560FS,null,DUPL-0001,null,null
HJY334FS,null,DUPL-0001,null,null
HKN187FS,null,DUPL-0001,null,null
HLS390FS,null,DUPL-0001,null,null
HLS396FS,null,DUPL-0001,null,null
HMD974FS,null,DUPL-0001,null,null
HMD976FS,null,DUPL-0001,null,null
HPJ801FS,null,DUPL-0001,null,null
HRD470FS,null,DUPL-0001,null,null
HXK397FS,null,DUPL-0001,null,null
HXK401FS,null,DUPL-0001,null,null
HXK402FS,null,DUPL-0001,null,null
HXK403FS,null,DUPL-0001,null,null
HYZ396FS,null,DUPL-0001,null,null
HZV080FS,null,DUPL-0001,null,null
HZV082FS,null,DUPL-0001,null,null
HZV411FS,null,DUPL-0001,null,null
HZV412FS,null,DUPL-0001,null,null
JBC015FS,null,DUPL-0001,null,null
JBC016FS,null,DUPL-0001,null,null
JBC018FS,null,DUPL-0001,null,null
JBZ697FS,null,DUPL-0001,null,null
JBZ698FS,null,DUPL-0001,null,null
JCS106FS,null,DUPL-0001,null,null
JCV547FS,null,DUPL-0001,null,null
JCV550FS,null,DUPL-0001,null,null
LOADER,null,DUPL-0001,null,null
RATELFS,null,DUPL-0001,null,null
CA405856,null,EDGE-0001,null,null
CA405856,null,EDGE-0001,null,null
CV11301,null,EDGE-0001,null,null
CV11301,null,EDGE-0001,null,null
CV14448,null,EDGE-0001,null,null
CV14448,null,EDGE-0001,null,null
CV15618,null,EDGE-0001,null,null
CV15618,null,EDGE-0001,null,null
CV16801,null,EDGE-0001,null,null
CV16801,null,EDGE-0001,null,null
CV19921,null,EDGE-0001,null,null
CV19921,null,EDGE-0001,null,null
CV19923,null,EDGE-0001,null,null
CV19923,null,EDGE-0001,null,null
CV2324,null,EDGE-0001,null,null
CV2324,null,EDGE-0001,null,null
CV5239,null,EDGE-0001,null,null
CV5239,null,EDGE-0001,null,null
HP11MPGP,null,EDGE-0001,null,null
HP11MPGP,null,EDGE-0001,null,null
KFY339MP,null,EDGE-0001,null,null
KFY339MP,null,EDGE-0001,null,null
LF51BKGP,null,EDGE-0001,null,null
LF51BKGP,null,EDGE-0001,null,null
LS43HDGP,null,EDGE-0001,null,null
CY450451,null,EDGE-0002,null,null
DINARWP,null,EDGE-0002,null,null
CY182663,null,EDGE-0003,null,null
CY237350,null,EDGE-0003,null,null
CY305196,null,EDGE-0003,null,null
CY382652,null,EDGE-0003,null,null
CY38640,null,EDGE-0003,null,null
CY412932,null,EDGE-0003,null,null
CY84191,null,EDGE-0003,null,null
CL85TCGP,null,EDGE-0004,null,null
CL89MXGP,null,EDGE-0004,null,null
CR10XYGP,null,EDGE-0004,null,null
CS55KWGP,null,EDGE-0004,null,null
DB63ZDGP,null,EDGE-0004,null,null
DJ88NHGP,null,EDGE-0004,null,null
DS64CMGP,null,EDGE-0004,null,null
FB35ZXGP,null,EDGE-0004,null,null
FB36BMGP,null,EDGE-0004,null,null
FL32SXGP,null,EDGE-0004,null,null
HG21JPGP,null,EDGE-0004,null,null
HH18RYGP,null,EDGE-0004,null,null
HP25HXGP,null,EDGE-0004,null,null
JD47WSGP,null,EDGE-0004,null,null
JJ57FYGP,null,EDGE-0004,null,null
JW73VBGP,null,EDGE-0004,null,null
JW73VFGP,null,EDGE-0004,null,null
JY11BCGP,null,EDGE-0004,null,null
JY11BJGP,null,EDGE-0004,null,null
JY11BMGP,null,EDGE-0004,null,null
JZ77MGGP,null,EDGE-0004,null,null
KB40PDGP,null,EDGE-0004,null,null
KH12WHGP,null,EDGE-0004,null,null
KK12WCGP,null,EDGE-0004,null,null
KK56ZTGP,null,EDGE-0004,null,null
KK57BVGP,null,EDGE-0004,null,null
KM57VDGP,null,EDGE-0004,null,null
KR87HXGP,null,EDGE-0004,null,null
KZ29XDGP,null,EDGE-0004,null,null
KZ29ZVGP,null,EDGE-0004,null,null
KZ30CNGP,null,EDGE-0004,null,null
KZ30DVGP,null,EDGE-0004,null,null
LB74PNGP,null,EDGE-0004,null,null
